MouseID,AgeInDays,Phenotyping
DO-40-2051,674,grip
DO-40-2051,850,grip
DO-40-2051,1038,grip
DO-1D-3051,140,grip
DO-2D-4051,140,grip
DO-2D-4051,310,grip
DO-2D-4051,485,grip
DO-AL-0052,140,grip
DO-AL-0052,310,grip
DO-AL-0052,485,grip
DO-AL-0052,674,grip
DO-AL-0052,850,grip
DO-20-1052,140,grip
DO-20-1052,310,grip
DO-40-2052,140,grip
DO-40-2052,310,grip
DO-40-2052,485,grip
DO-40-2052,674,grip
DO-40-2052,850,grip
DO-1D-3052,140,grip
DO-1D-3052,310,grip
DO-1D-3052,485,grip
DO-1D-3052,674,grip
DO-1D-3052,850,grip
DO-2D-4052,140,grip
DO-2D-4052,310,grip
DO-2D-4052,485,grip
DO-2D-4052,674,grip
DO-2D-4052,850,grip
DO-AL-0053,140,grip
DO-AL-0053,310,grip
DO-AL-0053,485,grip
DO-AL-0053,674,grip
DO-AL-0053,850,grip
DO-20-1053,140,grip
DO-20-1053,310,grip
DO-20-1053,485,grip
DO-20-1053,674,grip
DO-20-1053,850,grip
DO-40-2053,140,grip
DO-40-2053,310,grip
DO-40-2053,485,grip
DO-40-2053,674,grip
DO-40-2053,850,grip
DO-1D-3053,140,grip
DO-1D-3053,310,grip
DO-1D-3053,485,grip
DO-1D-3053,674,grip
DO-2D-4053,140,grip
DO-2D-4053,310,grip
DO-2D-4053,485,grip
DO-2D-4053,674,grip
DO-2D-4053,850,grip
DO-AL-0054,140,grip
DO-AL-0054,310,grip
DO-AL-0054,485,grip
DO-AL-0054,674,grip
DO-20-1054,140,grip
DO-20-1054,310,grip
DO-20-1054,485,grip
DO-20-1054,674,grip
DO-20-1054,850,grip
DO-20-1054,1038,grip
DO-40-2054,140,grip
DO-40-2054,310,grip
DO-40-2054,485,grip
DO-1D-3054,140,grip
DO-1D-3054,310,grip
DO-1D-3054,674,grip
DO-1D-3054,850,grip
DO-2D-4054,140,grip
DO-2D-4054,310,grip
DO-2D-4054,485,grip
DO-2D-4054,674,grip
DO-2D-4054,850,grip
DO-AL-0055,140,grip
DO-AL-0055,310,grip
DO-AL-0055,485,grip
DO-AL-0055,674,grip
DO-40-2055,140,grip
DO-40-2055,310,grip
DO-40-2055,485,grip
DO-40-2055,674,grip
DO-40-2055,850,grip
DO-40-2055,1038,grip
DO-1D-3055,140,grip
DO-1D-3055,310,grip
DO-1D-3055,485,grip
DO-2D-4055,140,grip
DO-2D-4055,310,grip
DO-2D-4055,485,grip
DO-AL-0056,140,grip
DO-AL-0056,310,grip
DO-AL-0056,485,grip
DO-AL-0056,674,grip
DO-20-1056,140,grip
DO-20-1056,310,grip
DO-20-1056,485,grip
DO-20-1056,674,grip
DO-20-1056,850,grip
DO-20-1056,1038,grip
DO-40-2056,140,grip
DO-40-2056,310,grip
DO-40-2056,485,grip
DO-40-2056,674,grip
DO-40-2056,850,grip
DO-40-2056,1038,grip
DO-1D-3056,140,grip
DO-1D-3056,310,grip
DO-1D-3056,485,grip
DO-1D-3056,674,grip
DO-1D-3056,850,grip
DO-1D-3056,1038,grip
DO-2D-4056,140,grip
DO-2D-4056,310,grip
DO-2D-4056,485,grip
DO-AL-0057,140,grip
DO-AL-0057,310,grip
DO-AL-0057,485,grip
DO-AL-0057,674,grip
DO-20-1057,140,grip
DO-20-1057,310,grip
DO-20-1057,485,grip
DO-20-1057,674,grip
DO-20-1057,850,grip
DO-1D-3057,140,grip
DO-1D-3057,310,grip
DO-1D-3057,485,grip
DO-1D-3057,674,grip
DO-1D-3057,850,grip
DO-2D-4057,140,grip
DO-2D-4057,310,grip
DO-2D-4057,485,grip
DO-2D-4057,674,grip
DO-2D-4057,850,grip
DO-AL-0058,140,grip
DO-AL-0058,310,grip
DO-AL-0058,485,grip
DO-AL-0058,674,grip
DO-20-1058,140,grip
DO-20-1058,310,grip
DO-20-1058,485,grip
DO-20-1058,674,grip
DO-20-1058,850,grip
DO-20-1058,1038,grip
DO-40-2058,140,grip
DO-40-2058,310,grip
DO-40-2058,485,grip
DO-40-2058,674,grip
DO-1D-3058,140,grip
DO-1D-3058,310,grip
DO-1D-3058,485,grip
DO-1D-3058,674,grip
DO-1D-3058,850,grip
DO-2D-4058,140,grip
DO-2D-4058,310,grip
DO-2D-4058,485,grip
DO-2D-4058,674,grip
DO-2D-4058,850,grip
DO-2D-4058,1038,grip
DO-AL-0059,140,grip
DO-AL-0059,310,grip
DO-20-1059,140,grip
DO-20-1059,310,grip
DO-20-1059,485,grip
DO-20-1059,674,grip
DO-20-1059,850,grip
DO-40-2059,140,grip
DO-40-2059,310,grip
DO-40-2059,485,grip
DO-40-2059,674,grip
DO-40-2059,850,grip
DO-40-2059,1038,grip
DO-1D-3059,140,grip
DO-1D-3059,310,grip
DO-1D-3059,485,grip
DO-1D-3059,674,grip
DO-1D-3059,850,grip
DO-2D-4059,140,grip
DO-2D-4059,310,grip
DO-2D-4059,485,grip
DO-2D-4059,674,grip
DO-2D-4059,850,grip
DO-2D-4059,1038,grip
DO-AL-0060,140,grip
DO-AL-0060,310,grip
DO-AL-0060,485,grip
DO-AL-0060,674,grip
DO-AL-0060,850,grip
DO-20-1060,140,grip
DO-20-1060,310,grip
DO-20-1060,485,grip
DO-20-1060,674,grip
DO-20-1060,850,grip
DO-20-1060,1038,grip
DO-40-2060,140,grip
DO-40-2060,310,grip
DO-40-2060,485,grip
DO-40-2060,674,grip
DO-1D-3060,140,grip
DO-1D-3060,310,grip
DO-1D-3060,485,grip
DO-1D-3060,674,grip
DO-1D-3060,850,grip
DO-AL-0061,140,grip
DO-AL-0061,310,grip
DO-AL-0061,485,grip
DO-AL-0061,674,grip
DO-AL-0061,850,grip
DO-40-2061,140,grip
DO-40-2061,310,grip
DO-40-2061,485,grip
DO-40-2061,674,grip
DO-40-2061,850,grip
DO-40-2061,1038,grip
DO-1D-3061,140,grip
DO-1D-3061,310,grip
DO-1D-3061,485,grip
DO-1D-3061,674,grip
DO-1D-3061,850,grip
DO-2D-4061,140,grip
DO-2D-4061,310,grip
DO-2D-4061,485,grip
DO-2D-4061,674,grip
DO-AL-0062,140,grip
DO-AL-0062,310,grip
DO-AL-0062,485,grip
DO-AL-0062,674,grip
DO-20-1062,140,grip
DO-20-1062,310,grip
DO-20-1062,485,grip
DO-20-1062,674,grip
DO-20-1062,850,grip
DO-20-1062,1038,grip
DO-40-2062,140,grip
DO-40-2062,310,grip
DO-40-2062,485,grip
DO-40-2062,674,grip
DO-40-2062,850,grip
DO-40-2062,1038,grip
DO-1D-3062,140,grip
DO-1D-3062,310,grip
DO-1D-3062,485,grip
DO-1D-3062,674,grip
DO-1D-3062,850,grip
DO-2D-4062,140,grip
DO-2D-4062,310,grip
DO-2D-4062,485,grip
DO-2D-4062,674,grip
DO-2D-4062,850,grip
DO-2D-4062,1038,grip
DO-AL-0063,140,grip
DO-AL-0063,310,grip
DO-AL-0063,485,grip
DO-AL-0063,674,grip
DO-20-1063,140,grip
DO-20-1063,310,grip
DO-20-1063,485,grip
DO-20-1063,674,grip
DO-20-1063,850,grip
DO-20-1063,1038,grip
DO-40-2063,140,grip
DO-40-2063,310,grip
DO-40-2063,485,grip
DO-40-2063,674,grip
DO-40-2063,850,grip
DO-1D-3063,140,grip
DO-1D-3063,310,grip
DO-1D-3063,485,grip
DO-1D-3063,674,grip
DO-1D-3063,850,grip
DO-2D-4063,140,grip
DO-2D-4063,310,grip
DO-2D-4063,485,grip
DO-2D-4063,674,grip
DO-AL-0064,140,grip
DO-AL-0064,310,grip
DO-AL-0064,485,grip
DO-20-1064,310,grip
DO-20-1064,485,grip
DO-20-1064,674,grip
DO-20-1064,850,grip
DO-20-1064,1038,grip
DO-40-2064,140,grip
DO-40-2064,310,grip
DO-40-2064,485,grip
DO-40-2064,674,grip
DO-40-2064,850,grip
DO-1D-3064,140,grip
DO-1D-3064,310,grip
DO-1D-3064,485,grip
DO-2D-4064,140,grip
DO-2D-4064,310,grip
DO-2D-4064,485,grip
DO-2D-4064,674,grip
DO-2D-4064,850,grip
DO-2D-4064,1038,grip
DO-AL-0065,149,grip
DO-AL-0065,306,grip
DO-AL-0065,477,grip
DO-20-1065,149,grip
DO-20-1065,306,grip
DO-20-1065,477,grip
DO-20-1065,667,grip
DO-20-1065,841,grip
DO-20-1065,1038,grip
DO-40-2065,149,grip
DO-40-2065,306,grip
DO-40-2065,477,grip
DO-40-2065,667,grip
DO-40-2065,841,grip
DO-40-2065,1038,grip
DO-1D-3065,149,grip
DO-1D-3065,306,grip
DO-1D-3065,477,grip
DO-1D-3065,667,grip
DO-2D-4065,149,grip
DO-2D-4065,306,grip
DO-2D-4065,477,grip
DO-AL-0066,149,grip
DO-AL-0066,306,grip
DO-AL-0066,477,grip
DO-AL-0066,667,grip
DO-AL-0066,841,grip
DO-AL-0066,1038,grip
DO-20-1066,149,grip
DO-20-1066,306,grip
DO-20-1066,477,grip
DO-20-1066,667,grip
DO-20-1066,841,grip
DO-20-1066,1038,grip
DO-40-2066,149,grip
DO-40-2066,306,grip
DO-40-2066,477,grip
DO-40-2066,667,grip
DO-40-2066,841,grip
DO-40-2066,1038,grip
DO-1D-3066,149,grip
DO-1D-3066,306,grip
DO-1D-3066,477,grip
DO-1D-3066,667,grip
DO-1D-3066,841,grip
DO-2D-4066,149,grip
DO-2D-4066,306,grip
DO-2D-4066,477,grip
DO-AL-0067,149,grip
DO-AL-0067,306,grip
DO-AL-0067,477,grip
DO-20-1067,156,grip
DO-20-1067,313,grip
DO-20-1067,484,grip
DO-20-1067,674,grip
DO-20-1067,848,grip
DO-20-1067,1045,grip
DO-40-2067,149,grip
DO-40-2067,306,grip
DO-40-2067,477,grip
DO-40-2067,667,grip
DO-40-2067,841,grip
DO-40-2067,1038,grip
DO-1D-3067,149,grip
DO-2D-4067,149,grip
DO-2D-4067,306,grip
DO-2D-4067,477,grip
DO-AL-0068,149,grip
DO-AL-0068,306,grip
DO-AL-0068,477,grip
DO-AL-0068,667,grip
DO-AL-0068,841,grip
DO-20-1068,156,grip
DO-20-1068,313,grip
DO-20-1068,484,grip
DO-20-1068,674,grip
DO-40-2068,149,grip
DO-40-2068,306,grip
DO-40-2068,477,grip
DO-40-2068,667,grip
DO-40-2068,841,grip
DO-40-2068,1038,grip
DO-1D-3068,149,grip
DO-1D-3068,306,grip
DO-1D-3068,477,grip
DO-2D-4068,149,grip
DO-2D-4068,306,grip
DO-2D-4068,477,grip
DO-AL-0069,149,grip
DO-AL-0069,306,grip
DO-AL-0069,477,grip
DO-AL-0069,667,grip
DO-20-1069,156,grip
DO-20-1069,313,grip
DO-20-1069,484,grip
DO-20-1069,674,grip
DO-20-1069,848,grip
DO-20-1069,1045,grip
DO-40-2069,149,grip
DO-40-2069,306,grip
DO-40-2069,477,grip
DO-40-2069,667,grip
DO-40-2069,841,grip
DO-40-2069,1038,grip
DO-1D-3069,149,grip
DO-1D-3069,306,grip
DO-1D-3069,477,grip
DO-1D-3069,667,grip
DO-2D-4069,149,grip
DO-2D-4069,306,grip
DO-2D-4069,477,grip
DO-2D-4069,667,grip
DO-AL-0070,149,grip
DO-AL-0070,306,grip
DO-AL-0070,477,grip
DO-20-1070,156,grip
DO-20-1070,313,grip
DO-20-1070,484,grip
DO-20-1070,674,grip
DO-40-2070,149,grip
DO-40-2070,306,grip
DO-40-2070,477,grip
DO-40-2070,667,grip
DO-40-2070,841,grip
DO-40-2070,1038,grip
DO-1D-3070,149,grip
DO-1D-3070,306,grip
DO-1D-3070,477,grip
DO-2D-4070,149,grip
DO-2D-4070,306,grip
DO-2D-4070,477,grip
DO-AL-0071,149,grip
DO-AL-0071,306,grip
DO-AL-0071,477,grip
DO-AL-0071,667,grip
DO-AL-0071,841,grip
DO-20-1071,156,grip
DO-20-1071,313,grip
DO-20-1071,484,grip
DO-20-1071,674,grip
DO-20-1071,848,grip
DO-20-1071,1045,grip
DO-40-2071,149,grip
DO-40-2071,306,grip
DO-40-2071,477,grip
DO-40-2071,667,grip
DO-1D-3071,149,grip
DO-1D-3071,306,grip
DO-1D-3071,477,grip
DO-1D-3071,667,grip
DO-1D-3071,841,grip
DO-2D-4071,149,grip
DO-2D-4071,306,grip
DO-2D-4071,477,grip
DO-2D-4071,667,grip
DO-2D-4071,841,grip
DO-AL-0072,149,grip
DO-AL-0072,306,grip
DO-AL-0072,477,grip
DO-AL-0072,667,grip
DO-20-1072,156,grip
DO-20-1072,313,grip
DO-20-1072,484,grip
DO-20-1072,674,grip
DO-40-2072,149,grip
DO-40-2072,306,grip
DO-40-2072,477,grip
DO-40-2072,667,grip
DO-40-2072,841,grip
DO-1D-3072,149,grip
DO-1D-3072,306,grip
DO-1D-3072,477,grip
DO-1D-3072,667,grip
DO-1D-3072,841,grip
DO-1D-3072,1038,grip
DO-2D-4072,149,grip
DO-2D-4072,306,grip
DO-2D-4072,477,grip
DO-2D-4072,667,grip
DO-2D-4072,841,grip
DO-2D-4072,1038,grip
DO-AL-0073,149,grip
DO-AL-0073,306,grip
DO-20-1073,156,grip
DO-20-1073,313,grip
DO-40-2073,149,grip
DO-40-2073,306,grip
DO-40-2073,477,grip
DO-40-2073,667,grip
DO-40-2073,841,grip
DO-40-2073,1038,grip
DO-1D-3073,149,grip
DO-1D-3073,306,grip
DO-1D-3073,477,grip
DO-1D-3073,667,grip
DO-1D-3073,841,grip
DO-2D-4073,149,grip
DO-AL-0074,149,grip
DO-AL-0074,306,grip
DO-AL-0074,477,grip
DO-AL-0074,667,grip
DO-20-1074,156,grip
DO-20-1074,313,grip
DO-20-1074,484,grip
DO-20-1074,674,grip
DO-20-1074,848,grip
DO-20-1074,1045,grip
DO-40-2074,149,grip
DO-40-2074,306,grip
DO-40-2074,477,grip
DO-40-2074,667,grip
DO-1D-3074,149,grip
DO-1D-3074,306,grip
DO-1D-3074,477,grip
DO-1D-3074,667,grip
DO-1D-3074,841,grip
DO-1D-3074,1038,grip
DO-2D-4074,149,grip
DO-2D-4074,306,grip
DO-2D-4074,477,grip
DO-2D-4074,667,grip
DO-AL-0075,149,grip
DO-AL-0075,306,grip
DO-AL-0075,477,grip
DO-AL-0075,667,grip
DO-20-1075,156,grip
DO-20-1075,313,grip
DO-20-1075,484,grip
DO-20-1075,674,grip
DO-20-1075,848,grip
DO-40-2075,149,grip
DO-40-2075,306,grip
DO-40-2075,477,grip
DO-40-2075,667,grip
DO-40-2075,841,grip
DO-1D-3075,149,grip
DO-1D-3075,306,grip
DO-1D-3075,477,grip
DO-1D-3075,667,grip
DO-1D-3075,841,grip
DO-1D-3075,1038,grip
DO-2D-4075,149,grip
DO-2D-4075,306,grip
DO-2D-4075,477,grip
DO-2D-4075,667,grip
DO-2D-4075,841,grip
DO-AL-0076,149,grip
DO-AL-0076,306,grip
DO-AL-0076,477,grip
DO-AL-0076,667,grip
DO-20-1076,156,grip
DO-20-1076,313,grip
DO-40-2076,149,grip
DO-40-2076,306,grip
DO-40-2076,477,grip
DO-40-2076,667,grip
DO-1D-3076,149,grip
DO-1D-3076,306,grip
DO-1D-3076,477,grip
DO-1D-3076,667,grip
DO-1D-3076,841,grip
DO-2D-4076,149,grip
DO-AL-0077,149,grip
DO-AL-0077,306,grip
DO-AL-0077,477,grip
DO-AL-0077,667,grip
DO-AL-0077,841,grip
DO-20-1077,156,grip
DO-20-1077,313,grip
DO-20-1077,484,grip
DO-20-1077,674,grip
DO-20-1077,848,grip
DO-40-2077,149,grip
DO-40-2077,306,grip
DO-40-2077,477,grip
DO-40-2077,667,grip
DO-40-2077,841,grip
DO-40-2077,1038,grip
DO-1D-3077,149,grip
DO-1D-3077,306,grip
DO-1D-3077,477,grip
DO-2D-4077,149,grip
DO-2D-4077,306,grip
DO-2D-4077,477,grip
DO-2D-4077,667,grip
DO-AL-0078,149,grip
DO-AL-0078,306,grip
DO-AL-0078,477,grip
DO-AL-0078,667,grip
DO-AL-0078,841,grip
DO-20-1078,156,grip
DO-20-1078,313,grip
DO-20-1078,484,grip
DO-20-1078,674,grip
DO-20-1078,848,grip
DO-40-2078,149,grip
DO-40-2078,306,grip
DO-40-2078,477,grip
DO-40-2078,667,grip
DO-40-2078,841,grip
DO-40-2078,1038,grip
DO-1D-3078,149,grip
DO-2D-4078,149,grip
DO-AL-0079,149,grip
DO-AL-0079,306,grip
DO-AL-0079,477,grip
DO-AL-0079,667,grip
DO-AL-0079,841,grip
DO-20-1079,156,grip
DO-20-1079,313,grip
DO-20-1079,484,grip
DO-20-1079,674,grip
DO-20-1079,848,grip
DO-40-2079,149,grip
DO-40-2079,306,grip
DO-1D-3079,149,grip
DO-1D-3079,306,grip
DO-2D-4079,149,grip
DO-2D-4079,306,grip
DO-2D-4079,477,grip
DO-2D-4079,667,grip
DO-2D-4079,841,grip
DO-2D-4079,1038,grip
DO-AL-0080,149,grip
DO-AL-0080,306,grip
DO-AL-0080,477,grip
DO-AL-0080,667,grip
DO-20-1080,156,grip
DO-20-1080,313,grip
DO-20-1080,484,grip
DO-1D-3080,149,grip
DO-1D-3080,306,grip
DO-1D-3080,477,grip
DO-1D-3080,667,grip
DO-2D-4080,149,grip
DO-2D-4080,306,grip
DO-2D-4080,477,grip
DO-2D-4080,667,grip
DO-AL-0081,156,grip
DO-AL-0081,307,grip
DO-AL-0081,490,grip
DO-AL-0081,672,grip
DO-20-1081,156,grip
DO-20-1081,307,grip
DO-20-1081,490,grip
DO-20-1081,672,grip
DO-40-2081,156,grip
DO-40-2081,307,grip
DO-40-2081,490,grip
DO-40-2081,672,grip
DO-40-2081,850,grip
DO-40-2081,1038,grip
DO-1D-3081,156,grip
DO-2D-4081,149,grip
DO-2D-4081,299,grip
DO-2D-4081,483,grip
DO-2D-4081,665,grip
DO-AL-0082,156,grip
DO-AL-0082,307,grip
DO-AL-0082,490,grip
DO-20-1082,156,grip
DO-20-1082,307,grip
DO-20-1082,490,grip
DO-20-1082,672,grip
DO-20-1082,850,grip
DO-20-1082,1038,grip
DO-40-2082,156,grip
DO-40-2082,307,grip
DO-40-2082,490,grip
DO-1D-3082,156,grip
DO-1D-3082,306,grip
DO-1D-3082,490,grip
DO-2D-4082,149,grip
DO-2D-4082,299,grip
DO-2D-4082,483,grip
DO-2D-4082,665,grip
DO-AL-0083,156,grip
DO-AL-0083,307,grip
DO-AL-0083,490,grip
DO-AL-0083,672,grip
DO-20-1083,156,grip
DO-20-1083,307,grip
DO-20-1083,490,grip
DO-40-2083,156,grip
DO-40-2083,307,grip
DO-40-2083,490,grip
DO-40-2083,672,grip
DO-1D-3083,156,grip
DO-1D-3083,306,grip
DO-1D-3083,490,grip
DO-1D-3083,672,grip
DO-1D-3083,850,grip
DO-2D-4083,149,grip
DO-2D-4083,299,grip
DO-2D-4083,483,grip
DO-2D-4083,665,grip
DO-2D-4083,843,grip
DO-2D-4083,1031,grip
DO-AL-0084,156,grip
DO-AL-0084,307,grip
DO-AL-0084,490,grip
DO-AL-0084,672,grip
DO-20-1084,156,grip
DO-20-1084,307,grip
DO-20-1084,490,grip
DO-20-1084,672,grip
DO-40-2084,156,grip
DO-40-2084,307,grip
DO-40-2084,490,grip
DO-40-2084,672,grip
DO-1D-3084,156,grip
DO-1D-3084,306,grip
DO-1D-3084,490,grip
DO-1D-3084,672,grip
DO-1D-3084,850,grip
DO-1D-3084,1038,grip
DO-2D-4084,149,grip
DO-2D-4084,299,grip
DO-2D-4084,483,grip
DO-2D-4084,665,grip
DO-2D-4084,843,grip
DO-2D-4084,1031,grip
DO-AL-0085,156,grip
DO-AL-0085,307,grip
DO-AL-0085,490,grip
DO-AL-0085,672,grip
DO-20-1085,156,grip
DO-40-2085,156,grip
DO-40-2085,307,grip
DO-40-2085,490,grip
DO-40-2085,672,grip
DO-40-2085,850,grip
DO-40-2085,1038,grip
DO-1D-3085,156,grip
DO-1D-3085,306,grip
DO-1D-3085,490,grip
DO-2D-4085,149,grip
DO-2D-4085,299,grip
DO-2D-4085,483,grip
DO-2D-4085,665,grip
DO-2D-4085,843,grip
DO-20-1086,156,grip
DO-20-1086,307,grip
DO-20-1086,490,grip
DO-20-1086,672,grip
DO-40-2086,156,grip
DO-40-2086,307,grip
DO-40-2086,490,grip
DO-40-2086,672,grip
DO-1D-3086,156,grip
DO-2D-4086,149,grip
DO-2D-4086,299,grip
DO-2D-4086,483,grip
DO-2D-4086,665,grip
DO-2D-4086,843,grip
DO-AL-0087,156,grip
DO-AL-0087,307,grip
DO-AL-0087,490,grip
DO-20-1087,156,grip
DO-20-1087,307,grip
DO-20-1087,490,grip
DO-20-1087,672,grip
DO-20-1087,850,grip
DO-20-1087,1038,grip
DO-40-2087,156,grip
DO-40-2087,307,grip
DO-40-2087,490,grip
DO-40-2087,672,grip
DO-40-2087,850,grip
DO-40-2087,1038,grip
DO-1D-3087,156,grip
DO-1D-3087,306,grip
DO-1D-3087,490,grip
DO-1D-3087,672,grip
DO-1D-3087,850,grip
DO-2D-4087,149,grip
DO-2D-4087,299,grip
DO-2D-4087,483,grip
DO-2D-4087,665,grip
DO-AL-0088,156,grip
DO-AL-0088,307,grip
DO-AL-0088,490,grip
DO-AL-0088,672,grip
DO-20-1088,156,grip
DO-20-1088,307,grip
DO-20-1088,490,grip
DO-20-1088,672,grip
DO-20-1088,850,grip
DO-40-2088,156,grip
DO-40-2088,307,grip
DO-40-2088,490,grip
DO-40-2088,672,grip
DO-40-2088,850,grip
DO-40-2088,1038,grip
DO-1D-3088,156,grip
DO-1D-3088,306,grip
DO-2D-4088,149,grip
DO-2D-4088,299,grip
DO-AL-0089,156,grip
DO-AL-0089,307,grip
DO-20-1089,156,grip
DO-20-1089,307,grip
DO-20-1089,490,grip
DO-20-1089,672,grip
DO-40-2089,156,grip
DO-40-2089,306,grip
DO-1D-3089,156,grip
DO-1D-3089,306,grip
DO-1D-3089,490,grip
DO-1D-3089,672,grip
DO-2D-4089,156,grip
DO-2D-4089,306,grip
DO-2D-4089,490,grip
DO-2D-4089,672,grip
DO-2D-4089,850,grip
DO-AL-0090,156,grip
DO-AL-0090,307,grip
DO-AL-0090,490,grip
DO-AL-0090,672,grip
DO-AL-0090,850,grip
DO-20-1090,156,grip
DO-20-1090,307,grip
DO-20-1090,490,grip
DO-20-1090,672,grip
DO-20-1090,850,grip
DO-40-2090,156,grip
DO-40-2090,306,grip
DO-40-2090,490,grip
DO-40-2090,672,grip
DO-40-2090,850,grip
DO-40-2090,1038,grip
DO-1D-3090,156,grip
DO-1D-3090,306,grip
DO-1D-3090,490,grip
DO-1D-3090,672,grip
DO-1D-3090,850,grip
DO-2D-4090,156,grip
DO-2D-4090,306,grip
DO-2D-4090,490,grip
DO-2D-4090,672,grip
DO-2D-4090,850,grip
DO-2D-4090,1038,grip
DO-AL-0091,156,grip
DO-AL-0091,307,grip
DO-AL-0091,490,grip
DO-AL-0091,672,grip
DO-AL-0091,850,grip
DO-20-1091,156,grip
DO-20-1091,307,grip
DO-20-1091,490,grip
DO-40-2091,156,grip
DO-40-2091,306,grip
DO-40-2091,490,grip
DO-40-2091,672,grip
DO-1D-3091,156,grip
DO-1D-3091,306,grip
DO-1D-3091,490,grip
DO-1D-3091,672,grip
DO-1D-3091,850,grip
DO-2D-4091,156,grip
DO-2D-4091,306,grip
DO-2D-4091,490,grip
DO-2D-4091,672,grip
DO-AL-0092,156,grip
DO-AL-0092,307,grip
DO-AL-0092,490,grip
DO-AL-0092,672,grip
DO-AL-0092,850,grip
DO-20-1092,156,grip
DO-20-1092,307,grip
DO-40-2092,156,grip
DO-40-2092,306,grip
DO-40-2092,490,grip
DO-40-2092,672,grip
DO-40-2092,850,grip
DO-40-2092,1038,grip
DO-1D-3092,156,grip
DO-1D-3092,306,grip
DO-1D-3092,490,grip
DO-1D-3092,672,grip
DO-1D-3092,850,grip
DO-1D-3092,1038,grip
DO-2D-4092,156,grip
DO-2D-4092,306,grip
DO-2D-4092,490,grip
DO-2D-4092,672,grip
DO-2D-4092,850,grip
DO-2D-4092,1038,grip
DO-AL-0093,156,grip
DO-AL-0093,307,grip
DO-20-1093,156,grip
DO-20-1093,307,grip
DO-20-1093,490,grip
DO-20-1093,672,grip
DO-20-1093,850,grip
DO-40-2093,156,grip
DO-40-2093,306,grip
DO-40-2093,490,grip
DO-40-2093,672,grip
DO-1D-3093,156,grip
DO-1D-3093,306,grip
DO-1D-3093,490,grip
DO-1D-3093,672,grip
DO-1D-3093,850,grip
DO-2D-4093,156,grip
DO-2D-4093,306,grip
DO-2D-4093,490,grip
DO-AL-0094,156,grip
DO-AL-0094,307,grip
DO-AL-0094,490,grip
DO-AL-0094,672,grip
DO-20-1094,156,grip
DO-20-1094,307,grip
DO-20-1094,490,grip
DO-20-1094,672,grip
DO-20-1094,850,grip
DO-40-2094,156,grip
DO-40-2094,306,grip
DO-40-2094,490,grip
DO-40-2094,672,grip
DO-40-2094,850,grip
DO-40-2094,1038,grip
DO-1D-3094,156,grip
DO-1D-3094,306,grip
DO-1D-3094,490,grip
DO-1D-3094,672,grip
DO-1D-3094,850,grip
DO-2D-4094,149,grip
DO-2D-4094,299,grip
DO-2D-4094,483,grip
DO-2D-4094,665,grip
DO-AL-0095,156,grip
DO-AL-0095,307,grip
DO-AL-0095,490,grip
DO-20-1095,156,grip
DO-40-2095,156,grip
DO-40-2095,306,grip
DO-40-2095,490,grip
DO-40-2095,672,grip
DO-40-2095,850,grip
DO-1D-3095,156,grip
DO-1D-3095,306,grip
DO-1D-3095,490,grip
DO-1D-3095,672,grip
DO-1D-3095,850,grip
DO-2D-4095,149,grip
DO-AL-0096,156,grip
DO-AL-0096,307,grip
DO-AL-0096,490,grip
DO-20-1096,156,grip
DO-20-1096,307,grip
DO-20-1096,490,grip
DO-40-2096,156,grip
DO-40-2096,306,grip
DO-40-2096,490,grip
DO-40-2096,672,grip
DO-40-2096,850,grip
DO-1D-3096,156,grip
DO-1D-3096,306,grip
DO-1D-3096,490,grip
DO-1D-3096,672,grip
DO-2D-4096,156,grip
DO-2D-4096,306,grip
DO-2D-4096,490,grip
DO-2D-4096,672,grip
DO-AL-0097,142,grip
DO-AL-0097,306,grip
DO-AL-0097,485,grip
DO-AL-0097,675,grip
DO-AL-0097,849,grip
DO-AL-0097,1039,grip
DO-20-1097,142,grip
DO-20-1097,306,grip
DO-20-1097,485,grip
DO-20-1097,675,grip
DO-20-1097,849,grip
DO-20-1097,1039,grip
DO-40-2097,142,grip
DO-40-2097,306,grip
DO-40-2097,485,grip
DO-40-2097,675,grip
DO-40-2097,849,grip
DO-40-2097,1039,grip
DO-1D-3097,142,grip
DO-1D-3097,306,grip
DO-1D-3097,485,grip
DO-1D-3097,675,grip
DO-2D-4097,142,grip
DO-2D-4097,306,grip
DO-2D-4097,485,grip
DO-2D-4097,675,grip
DO-2D-4097,849,grip
DO-2D-4097,1039,grip
DO-AL-0098,142,grip
DO-AL-0098,306,grip
DO-AL-0098,485,grip
DO-AL-0098,675,grip
DO-AL-0098,849,grip
DO-20-1098,142,grip
DO-20-1098,306,grip
DO-20-1098,485,grip
DO-20-1098,675,grip
DO-20-1098,849,grip
DO-20-1098,1039,grip
DO-1D-3098,142,grip
DO-1D-3098,306,grip
DO-1D-3098,485,grip
DO-1D-3098,675,grip
DO-2D-4098,142,grip
DO-2D-4098,306,grip
DO-2D-4098,485,grip
DO-AL-0099,142,grip
DO-AL-0099,306,grip
DO-AL-0099,485,grip
DO-20-1099,142,grip
DO-20-1099,306,grip
DO-20-1099,485,grip
DO-20-1099,675,grip
DO-20-1099,849,grip
DO-40-2099,142,grip
DO-40-2099,306,grip
DO-40-2099,485,grip
DO-40-2099,675,grip
DO-40-2099,849,grip
DO-40-2099,1039,grip
DO-1D-3099,142,grip
DO-1D-3099,306,grip
DO-2D-4099,142,grip
